date,Number of Private Establishments for All Industries,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2000-10-01,671,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2001-01-01,656,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2001-04-01,663,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2001-07-01,670,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2001-10-01,679,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2002-01-01,662,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2002-04-01,669,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2002-07-01,684,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2002-10-01,694,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2003-01-01,712,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2003-04-01,721,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2003-07-01,691,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2003-10-01,675,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2004-01-01,613,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2004-04-01,627,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2004-07-01,642,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2004-10-01,637,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2005-01-01,595,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2005-04-01,598,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2005-07-01,611,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2005-10-01,612,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2006-01-01,583,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2006-04-01,585,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2006-07-01,608,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2006-10-01,611,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2007-01-01,597,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2007-04-01,613,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2007-07-01,622,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2007-10-01,634,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2008-01-01,617,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2008-04-01,636,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2008-07-01,634,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2008-10-01,627,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2009-01-01,602,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2009-04-01,613,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2009-07-01,639,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2009-10-01,642,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2010-01-01,639,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2010-04-01,656,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2010-07-01,665,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2010-10-01,671,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2011-01-01,625,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2011-04-01,641,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2011-07-01,630,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2011-10-01,638,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2012-01-01,629,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2012-04-01,637,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2012-07-01,636,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2012-10-01,648,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2013-01-01,654,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2013-04-01,664,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2013-07-01,685,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2013-10-01,694,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2014-01-01,684,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2014-04-01,624,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2014-07-01,612,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2014-10-01,601,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2015-01-01,593,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2015-04-01,587,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2015-07-01,587,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2015-10-01,587,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2016-01-01,599,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2016-04-01,590,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2016-07-01,595,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2016-10-01,594,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2017-01-01,598,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2017-04-01,595,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2017-07-01,601,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2017-10-01,593,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2018-01-01,603,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2018-04-01,599,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2018-07-01,593,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2018-10-01,590,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2019-01-01,592,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2019-04-01,601,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2019-07-01,604,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2019-10-01,610,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2020-01-01,603,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2020-04-01,601,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2020-07-01,614,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2020-10-01,743,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2021-01-01,612,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
2021-04-01,615,ID,Lewiston,Asotin County,WA,"Number of Private Establishments for All Industries in Asotin County, WA",ENU5300320510,Quarterly,Not Seasonally Adjusted
1990-01-01,568,TX,Houston,Austin County,TX,"Number of Private Establishments for All Industries in Austin County, TX",ENU4801520510,Quarterly,Not Seasonally Adjusted
1990-04-01,623,TX,Houston,Austin County,TX,"Number of Private Establishments for All Industries in Austin County, TX",ENU4801520510,Quarterly,Not Seasonally Adjusted
1990-07-01,673,TX,Houston,Austin County,TX,"Number of Private Establishments for All Industries in Austin County, TX",ENU4801520510,Quarterly,Not Seasonally Adjusted
1990-10-01,690,TX,Houston,Austin County,TX,"Number of Private Establishments for All Industries in Austin County, TX",ENU4801520510,Quarterly,Not Seasonally Adjusted
1991-01-01,621,TX,Houston,Austin County,TX,"Number of Private Establishments for All Industries in Austin County, TX",ENU4801520510,Quarterly,Not Seasonally Adjusted
1991-04-01,618,TX,Houston,Austin County,TX,"Number of Private Establishments for All Industries in Austin County, TX",ENU4801520510,Quarterly,Not Seasonally Adjusted
1991-07-01,619,TX,Houston,Austin County,TX,"Number of Private Establishments for All Industries in Austin County, TX",ENU4801520510,Quarterly,Not Seasonally Adjusted
